case_id,axis,role,role_label,persona_id,persona_name,persona_profile,viewpoint_id,viewpoint,title,precondition,steps_text,expected_text,user_value,priority,exec_spec
RC-quality-06,role,quality,品質責任者,,,,VP06,リスクの登録と課題への転換,品質責任者としてリスクの登録と課題への転換,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET dashboard:risk → POST projects:risk_create（riskフォーム送信） → GET projects:risk_promote,参照は 200 で表示され、edit を伴う操作も実行できる,顕在化したリスクを課題へ引き継げて、記録が途切れない,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:risk"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:risk_create"", ""form"": ""risk"", ""effect"": ""projects.Risk"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""projects:risk_promote"", ""args"": [""{risk_id}""], ""expect"": {""status"": [200], ""permitted"": true}}]}"
RC-quality-07,role,quality,品質責任者,,,,VP07,不具合の登録とクローズ,品質責任者として不具合の登録とクローズ,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET projects:defect_list → POST projects:defect_create（defectフォーム送信） → POST projects:defect_close,参照は 200 で表示され、edit を伴う操作も実行できる,不具合の状態が一箇所に集まり、収束しているかを数字で言える,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""projects:defect_list"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:defect_create"", ""form"": ""defect"", ""effect"": ""projects.Defect"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""POST"", ""u"": ""projects:defect_close"", ""args"": [""{defect_id}""], ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-08,role,quality,品質責任者,,,,VP08,変更要求の起票と承認判断,品質責任者として変更要求の起票と承認判断,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET dashboard:change → POST projects:change_decide,参照は 200 で表示され、approve を伴う操作も実行できる,誰がいつ何を理由に決めたかが残り、後から judgement を説明できる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:change"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:change_decide"", ""args"": [""{change_id}""], ""data"": {""decision"": ""approved"", ""reason"": ""システムテストによる判断""}, ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-09,role,quality,品質責任者,,,,VP09,予兆検知の実行と結果確認,品質責任者として予兆検知の実行と結果確認,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET dashboard:detection → POST dashboard:detection_run,参照は 200 で表示され、edit を伴う操作も実行できる,定例報告を待たずに危ない兆候へ先回りできる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:detection_run"", ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-10,role,quality,品質責任者,,,,VP10,進捗予測とAI介入提案の判断,品質責任者として進捗予測とAI介入提案の判断,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET dashboard:progress → GET dashboard:intervention → POST dashboard:intervention_decide,参照は 200 で表示され、approve を伴う操作も実行できる,AI の提案を採るか採らないかの判断が証跡として残る,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:progress"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:intervention"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:intervention_decide"", ""args"": [""{proposal_id}""], ""data"": {""status"": ""accepted"", ""decision_reason"": ""システムテストによる判断""}, ""effect"": ""audit.OperationLog"", ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-11,role,quality,品質責任者,,,,VP11,品質・KPI・PoC 判定の参照,品質責任者として品質・KPI・PoC 判定の参照,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET dashboard:quality → GET dashboard:kpi → GET dashboard:poc → GET dashboard:ops_rules,参照は 200 で表示され、view を伴う操作も実行できる,効果が出ているかを目標値と突き合わせて言える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:quality"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:kpi"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:poc"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:ops_rules"", ""expect"": {""status"": [200]}}]}"
RC-quality-12,role,quality,品質責任者,,,,VP12,文書の登録とひな型出力,品質責任者として文書の登録とひな型出力,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET documents:list → GET documents:template_list → GET documents:upload → POST documents:upload（documentフォーム送信）,参照は 200 で表示され、edit を伴う操作も実行できる,根拠になる原本を登録でき、AI の回答が現物に紐づく,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""documents:list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""documents:template_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""documents:upload"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""documents:upload"", ""form"": ""document"", ""effect"": ""documents.Document"", ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-13,role,quality,品質責任者,,,,VP13,RAG検索・チャット・検索品質の評価,品質責任者としてRAG検索・チャット・検索品質の評価,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET rag:search?q=遅延 → GET rag:chat → POST rag:chat → GET rag:evaluation,参照は 200 で表示され、edit を伴う操作も実行できる,引用元つきで答えが返り、根拠を自分で確かめられる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""rag:search"", ""query"": {""q"": ""遅延""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""rag:chat"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""rag:chat"", ""data"": {""message"": ""いま止まっているタスクは何ですか""}, ""effect"": ""rag.ChatMessage"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""rag:evaluation"", ""expect"": {""status"": [200]}}]}"
RC-quality-14,role,quality,品質責任者,,,,VP14,PMO相談・計画策定・成果物・承認,品質責任者としてPMO相談・計画策定・成果物・承認,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET pmo:consultation?q=進捗が遅れている原因を整理したい → GET pmo:planning → GET pmo:deliverables → GET pmo:approvals → POST pmo:approvals,参照は 200 で表示され、approve を伴う操作も実行できる,AI の下書きを人が確かめてから確定でき、誤りが外に出ない,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:consultation"", ""query"": {""q"": ""進捗が遅れている原因を整理したい""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:planning"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:approvals"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""pmo:approvals"", ""data"": {""deliverable"": ""{deliverable_id}"", ""decision"": ""approved"", ""comment"": ""確認しました""}, ""effect"": ""pmo.Approval"", ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-quality-15,role,quality,品質責任者,,,,VP15,AI設定・監査ログ・外部連携の管理,品質責任者としてAI設定・監査ログ・外部連携の管理,品質責任者でログイン済み。対象案件にpmoとして参加している。,GET core:settings → POST core:settings → GET audit:operation_list → GET integrations:list → POST core:settings,参照は 200 で表示されるが、manage を伴う操作は 403 で拒否される,自分の API キーを自分で設定でき、他人のキーに相乗りしなくて済む,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""core:settings"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""core:settings"", ""data"": {""scope"": ""user"", ""is_active"": ""on"", ""provider"": ""local_hash""}, ""expect"": {""status"": [302]}}, {""m"": ""GET"", ""u"": ""audit:operation_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""integrations:list"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""core:settings"", ""data"": {""scope"": ""tenant"", ""is_active"": ""on"", ""provider"": ""local_hash""}, ""expect"": {""status"": [403], ""permitted"": false}}]}"
RC-change-01,role,change,変更管理者,,,,VP01,ログインとテナント・案件の切替,変更管理者としてログインとテナント・案件の切替,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET accounts:select_tenant → GET accounts:select_project → POST accounts:select_project,参照は 200 で表示され、view を伴う操作も実行できる,見ている対象が常に画面に出ていて、案件を跨いだ数字の取り違えが起きない,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""accounts:select_tenant"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""accounts:select_project"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""accounts:select_project"", ""data"": {""project"": ""{project_id}""}, ""expect"": {""status"": [302]}}]}"
RC-change-02,role,change,変更管理者,,,,VP02,管制ダッシュボードで全体状況を掴む,変更管理者として管制ダッシュボードで全体状況を掴む,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET dashboard:control → GET core:screen_map,参照は 200 で表示され、view を伴う操作も実行できる,朝いちばんに開けば、どの案件が危ないかが1画面で分かる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""core:screen_map"", ""expect"": {""status"": [200]}}]}"
RC-change-03,role,change,変更管理者,,,,VP03,WBSタスクの参照と絞り込み,変更管理者としてWBSタスクの参照と絞り込み,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET dashboard:tasks → GET dashboard:tasks?due=overdue → GET dashboard:tasks?view=gantt,参照は 200 で表示され、view を伴う操作も実行できる,期限切れだけを一発で絞り込めて、追いかける対象がすぐ決まる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:tasks"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""due"": ""overdue""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""view"": ""gantt""}, ""expect"": {""status"": [200]}}]}"
RC-change-04,role,change,変更管理者,,,,VP04,WBSタスクの作成・編集・アーカイブ,変更管理者としてWBSタスクの作成・編集・アーカイブ,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET projects:task_create → POST projects:task_create（taskフォーム送信） → POST projects:task_archive,参照は 200 で表示され、edit を伴う操作も実行できる,計画の変更をその場で反映でき、古い計画のまま議論しなくて済む,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""projects:task_create"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:task_create"", ""form"": ""task"", ""effect"": ""projects.WbsTask"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""POST"", ""u"": ""projects:task_archive"", ""args"": [""{task_id}""], ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-change-05,role,change,変更管理者,,,,VP05,課題の起票とクローズ,変更管理者として課題の起票とクローズ,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET projects:issue_list → POST projects:issue_create（issueフォーム送信） → POST projects:issue_close,参照は 200 で表示され、edit を伴う操作も実行できる,気づいた課題をその場で残せて、口頭で消えるのを防げる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""POST"", ""u"": ""projects:issue_close"", ""args"": [""{issue_id}""], ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
RC-change-06,role,change,変更管理者,,,,VP06,リスクの登録と課題への転換,変更管理者としてリスクの登録と課題への転換,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET dashboard:risk → POST projects:risk_create（riskフォーム送信） → GET projects:risk_promote,参照は 200 で表示され、edit を伴う操作も実行できる,顕在化したリスクを課題へ引き継げて、記録が途切れない,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:risk"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:risk_create"", ""form"": ""risk"", ""effect"": ""projects.Risk"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""projects:risk_promote"", ""args"": [""{risk_id}""], ""expect"": {""status"": [200], ""permitted"": true}}]}"
RC-change-07,role,change,変更管理者,,,,VP07,不具合の登録とクローズ,変更管理者として不具合の登録とクローズ,変更管理者でログイン済み。対象案件にmemberとして参加している。,GET projects:defect_list → POST projects:defect_create（defectフォーム送信） → POST projects:defect_close,参照は 200 で表示され、edit を伴う操作も実行できる,不具合の状態が一箇所に集まり、収束しているかを数字で言える,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""projects:defect_list"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""projects:defect_create"", ""form"": ""defect"", ""effect"": ""projects.Defect"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""POST"", ""u"": ""projects:defect_close"", ""args"": [""{defect_id}""], ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
